########################################################################
#_obs is as observed from the earth: beaming+cosmo   
#nu_obs  nuFnu_somma_obs  nuFnu_Sync_obs nuFnu_comp_obs nu_Fnu_Disk_obs  nu_Fnu_DT_obs nu_Fnu_Star_obs nu_Fnu_EC_Disk_obs nu_Fnu_EC_BLR_obs nu_Fnu_EC_DT_obs  nu_Fnu_EC_Star_obs nu_Fnu_EC_CMB_obs
########################################################################
1.0000e+06	 0.0000e+00	 0.0000e+00	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
1.3183e+06	 0.0000e+00	 0.0000e+00	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
1.7378e+06	 0.0000e+00	 0.0000e+00	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
2.2909e+06	 0.0000e+00	 0.0000e+00	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
3.0200e+06	 0.0000e+00	 0.0000e+00	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
3.9811e+06	 0.0000e+00	 0.0000e+00	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
5.2481e+06	 0.0000e+00	 0.0000e+00	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
6.9183e+06	 0.0000e+00	 0.0000e+00	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
9.1201e+06	 0.0000e+00	 0.0000e+00	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
1.2023e+07	 0.0000e+00	 0.0000e+00	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
1.5849e+07	 0.0000e+00	 0.0000e+00	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
2.0893e+07	 0.0000e+00	 0.0000e+00	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
2.7542e+07	 1.1124e-19	 1.1124e-19	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
3.6308e+07	 2.5224e-19	 2.5224e-19	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
4.7863e+07	 5.6388e-19	 5.6388e-19	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
6.3096e+07	 1.2241e-18	 1.2241e-18	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
8.3176e+07	 2.5013e-18	 2.5013e-18	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
1.0965e+08	 4.7263e-18	 4.7263e-18	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
1.4454e+08	 8.3208e-18	 8.3208e-18	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
1.9055e+08	 1.3814e-17	 1.3814e-17	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
2.5119e+08	 2.1928e-17	 2.1928e-17	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
3.3113e+08	 3.3711e-17	 3.3711e-17	 0.0000e+00	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120	 1.0000e-120
